,IsWeekend,periode,nom_station,mode,Nb_personnes,geometry,lon,lat,,taux_occupation,geom_json,geom_json_2
82,False,3 - Jour (9h30 à 15h30),Alma et Mozart (P sur rue),Communauto,1.0,POINT (-73.61021 45.538881),-73.61021,45.538881,,,,
83,False,3 - Jour (9h30 à 15h30),Appartements Rockhill,Communauto,1.0,POINT (-73.60894 45.538797),-73.60894,45.538797,,,,
84,False,3 - Jour (9h30 à 15h30),Aréna Jean Rougeau,Communauto,1.0,POINT (-73.610958 45.539692),-73.610958,45.539692,,,,
85,False,3 - Jour (9h30 à 15h30),Aréna St-Louis,Communauto,1.5,POINT (-73.61229 45.542017),-73.61229,45.542017,,,,
86,False,3 - Jour (9h30 à 15h30),Beaudry et Robin,Communauto,1.0,POINT (-73.602337 45.536589),-73.602337,45.536589,,,,
87,False,3 - Jour (9h30 à 15h30),Bernard et Saint-Laurent,Communauto,1.0,POINT (-73.608168 45.536486),-73.608168,45.536486,,,,
88,False,3 - Jour (9h30 à 15h30),Bernard et Wiseman,Communauto,2.0,POINT (-73.6035 45.535676),-73.6035,45.535676,,,,
89,False,3 - Jour (9h30 à 15h30),Bernard et de L'Épée,Communauto,1.0,POINT (-73.607615 45.536526),-73.607615,45.536526,,,,
90,False,3 - Jour (9h30 à 15h30),Berri et Crémazie,Communauto,1.0,POINT (-73.608618 45.540401),-73.608618,45.540401,,,,
91,False,3 - Jour (9h30 à 15h30),Berri et de Louvain E.,Communauto,1.0,POINT (-73.611567 45.537386),-73.611567,45.537386,,,,
92,False,3 - Jour (9h30 à 15h30),Bibliothèque Hochelaga,Communauto,1.0,POINT (-73.5974 45.533587),-73.5974,45.533587,,,,
93,False,3 - Jour (9h30 à 15h30),Bloomfield et Van Horne,Communauto,1.0,POINT (-73.611033 45.539696),-73.611033,45.539696,,,,
94,False,3 - Jour (9h30 à 15h30),Bossuet et Sherbrooke,Communauto,1.0,POINT (-73.60456 45.537909),-73.60456,45.537909,,,,
95,False,3 - Jour (9h30 à 15h30),Bourbonnière et St-Joseph,Communauto,1.0,POINT (-73.608653 45.538747),-73.608653,45.538747,,,,
96,False,3 - Jour (9h30 à 15h30),Bourget et St-Jacques (No Com.),Communauto,1.0,POINT (-73.601868 45.536601),-73.601868,45.536601,,,,
97,False,3 - Jour (9h30 à 15h30),Boyer / Bélanger,Bixi,18.571428571428573,POINT (-73.60897 45.54006),-73.60897,45.54006,,,,
98,False,3 - Jour (9h30 à 15h30),Boyer / Jean-Talon,Bixi,10.380952380952381,POINT (-73.612481 45.541586),-73.612481,45.541586,,,,
99,False,3 - Jour (9h30 à 15h30),Boyer / St-Zotique,Bixi,18.047619047619047,POINT (-73.60556 45.53848),-73.60556,45.53848,,,,
100,False,3 - Jour (9h30 à 15h30),Boyer et St-Zotique,Communauto,3.235294117647059,POINT (-73.607001 45.539137),-73.607001,45.539137,,,,
101,False,3 - Jour (9h30 à 15h30),Boyer et des Carrières (P sur rue),Communauto,1.0,POINT (-73.595517 45.534642),-73.595517,45.534642,,,,
102,False,3 - Jour (9h30 à 15h30),Bélanger et D'Iberville,Communauto,1.5,POINT (-73.597748 45.534591),-73.597748,45.534591,,,,
103,False,3 - Jour (9h30 à 15h30),Bélanger et De Lorimier,Communauto,1.0,POINT (-73.603666 45.536952),-73.603666,45.536952,,,,
104,False,3 - Jour (9h30 à 15h30),Bélanger et Papineau,Communauto,2.6666666666666665,POINT (-73.603483 45.537629),-73.603483,45.537629,,,,
105,False,3 - Jour (9h30 à 15h30),CEPSUM,Communauto,1.0,POINT (-73.600102 45.534846),-73.600102,45.534846,,,,
106,False,3 - Jour (9h30 à 15h30),Calixa-Lavallée et Sherbrooke,Communauto,1.3333333333333333,POINT (-73.608618 45.535881),-73.608618,45.535881,,,,
107,False,3 - Jour (9h30 à 15h30),Cartier et Rosemont,Communauto,1.6666666666666667,POINT (-73.604563 45.534626),-73.604563,45.534626,,,,
108,False,3 - Jour (9h30 à 15h30),Centre Sablon,Communauto,1.5,POINT (-73.610962 45.538011),-73.610962,45.538011,,,,
109,False,3 - Jour (9h30 à 15h30),Centre St-Pierre,Communauto,1.0,POINT (-73.60476 45.534259),-73.60476,45.534259,,,,
110,False,3 - Jour (9h30 à 15h30),Chambord et Fleury,Communauto,1.0,POINT (-73.612161 45.538319),-73.612161,45.538319,,,,
111,False,3 - Jour (9h30 à 15h30),Chambord et St-Grégoire (P sur rue),Communauto,1.0,POINT (-73.611237 45.541019),-73.611237,45.541019,,,,
112,False,3 - Jour (9h30 à 15h30),Charlemagne et de Rouen (No Com.),Communauto,1.0,POINT (-73.59833 45.534809),-73.59833,45.534809,,,,
113,False,3 - Jour (9h30 à 15h30),Christophe-Colomb et St-Joseph (P sur rue),Communauto,1.0,POINT (-73.598567 45.535391),-73.598567,45.535391,,,,
114,False,3 - Jour (9h30 à 15h30),Crémazie et Fabre,Communauto,1.0,POINT (-73.605037 45.53803),-73.605037,45.53803,,,,
115,False,3 - Jour (9h30 à 15h30),D'Outremont et Jarry (P sur rue),Communauto,1.0,POINT (-73.597455 45.534979),-73.597455,45.534979,,,,
116,False,3 - Jour (9h30 à 15h30),D'Outremont et Jean-Talon,Communauto,1.0,POINT (-73.612945 45.539716),-73.612945,45.539716,,,,
117,False,3 - Jour (9h30 à 15h30),De Bullion et Sherbrooke (P sur rue),Communauto,1.0,POINT (-73.60072 45.535091),-73.60072,45.535091,,,,
118,False,3 - Jour (9h30 à 15h30),De Castelnau E. et Lajeunesse (P sur rue),Communauto,1.0,POINT (-73.613207 45.541801),-73.613207,45.541801,,,,
119,False,3 - Jour (9h30 à 15h30),De Chateaubriand et Beaubien,Communauto,3.066666666666667,POINT (-73.604078 45.536017),-73.604078,45.536017,,,,
120,False,3 - Jour (9h30 à 15h30),De Chateaubriand et Crémazie,Communauto,1.0,POINT (-73.604707 45.534414),-73.604707,45.534414,,,,
121,False,3 - Jour (9h30 à 15h30),De Chateaubriand et Mistral,Communauto,1.4285714285714286,POINT (-73.604908 45.536944),-73.604908,45.536944,,,,
122,False,3 - Jour (9h30 à 15h30),De Chateaubriand et Rosemont,Communauto,2.2,POINT (-73.605455 45.537841),-73.605455,45.537841,,,,
123,False,3 - Jour (9h30 à 15h30),De Gaspé et Gounod (P sur rue),Communauto,1.0,POINT (-73.606725 45.537564),-73.606725,45.537564,,,,
124,False,3 - Jour (9h30 à 15h30),De La Roche et Fleury,Communauto,2.0,POINT (-73.613126 45.539622),-73.613126,45.539622,,,,
125,False,3 - Jour (9h30 à 15h30),De La Roche et St-Joseph (P sur rue),Communauto,1.0,POINT (-73.613433 45.540889),-73.613433,45.540889,,,,
126,False,3 - Jour (9h30 à 15h30),De Lanaudière et Laurier (P sur rue),Communauto,1.0,POINT (-73.60058 45.534939),-73.60058,45.534939,,,,
127,False,3 - Jour (9h30 à 15h30),De Lanaudière et Mont-Royal,Communauto,1.0,POINT (-73.597325 45.534829),-73.597325,45.534829,,,,
128,False,3 - Jour (9h30 à 15h30),De Lévis et Notre-Dame,Communauto,1.0,POINT (-73.59873 45.53212),-73.59873,45.53212,,,,
129,False,3 - Jour (9h30 à 15h30),De Mentana et St-Joseph (P sur rue),Communauto,1.0,POINT (-73.597153 45.533472),-73.597153,45.533472,,,,
130,False,3 - Jour (9h30 à 15h30),De l'Esplanade et Beaubien,Communauto,1.0,POINT (-73.60174 45.53557),-73.60174,45.53557,,,,
131,False,3 - Jour (9h30 à 15h30),De l'Esplanade et Van Horne (P sur rue),Communauto,1.0,POINT (-73.598143 45.531917),-73.598143,45.531917,,,,
132,False,3 - Jour (9h30 à 15h30),De l'Épée et Van Horne,Communauto,1.0,POINT (-73.612335 45.540774),-73.612335,45.540774,,,,
133,False,3 - Jour (9h30 à 15h30),Des Carrières et St-Denis (P sur rue),Communauto,1.0,POINT (-73.595447 45.534776),-73.595447,45.534776,,,,
134,False,3 - Jour (9h30 à 15h30),Des Érables et Jean-Talon E.,Communauto,1.0,POINT (-73.603695 45.537016),-73.603695,45.537016,,,,
135,False,3 - Jour (9h30 à 15h30),Dollard et Ducharme,Communauto,2.0,POINT (-73.601908 45.536677),-73.601908,45.536677,,,,
136,False,3 - Jour (9h30 à 15h30),Drolet et Beaubien,Communauto,1.0,POINT (-73.6102 45.539379),-73.6102,45.539379,,,,
137,False,3 - Jour (9h30 à 15h30),Drolet et Marie-Anne,Communauto,1.5,POINT (-73.601335 45.537497),-73.601335,45.537497,,,,
138,False,3 - Jour (9h30 à 15h30),Dézéry et Hochelaga,Communauto,2.0,POINT (-73.604756 45.534997),-73.604756,45.534997,,,,
139,False,3 - Jour (9h30 à 15h30),Empire et Churchill,Communauto,1.0,POINT (-73.612802 45.541119),-73.612802,45.541119,,,,
140,False,3 - Jour (9h30 à 15h30),Everett et de Bordeaux,Communauto,1.0,POINT (-73.605397 45.538854),-73.605397,45.538854,,,,
141,False,3 - Jour (9h30 à 15h30),FLEX Montréal,Communauto,42.80952380952381,POINT (-73.613333 45.540569),-73.613333,45.540569,,,,
142,False,3 - Jour (9h30 à 15h30),Fabre et Villeray (P sur rue),Communauto,1.3333333333333333,POINT (-73.610408 45.539454),-73.610408,45.539454,,,,
143,False,3 - Jour (9h30 à 15h30),Frontenac et Mont-Royal,Communauto,1.0,POINT (-73.612703 45.540861),-73.612703,45.540861,,,,
144,False,3 - Jour (9h30 à 15h30),Fullum et Larivière,Communauto,1.0,POINT (-73.604318 45.536726),-73.604318,45.536726,,,,
145,False,3 - Jour (9h30 à 15h30),Fullum et Terrasse Guindon (P sur rue),Communauto,1.0,POINT (-73.59725 45.533321),-73.59725,45.533321,,,,
146,False,3 - Jour (9h30 à 15h30),Gare de Saint-Lambert,Communauto,1.0,POINT (-73.60199 45.533162),-73.60199,45.533162,,,,
147,False,3 - Jour (9h30 à 15h30),Garnier,Communauto,1.6666666666666667,POINT (-73.613828 45.539386),-73.613828,45.539386,,,,
148,False,3 - Jour (9h30 à 15h30),Henri-Julien et De Castelnau,Communauto,1.5,POINT (-73.61017 45.539046),-73.61017,45.539046,,,,
149,False,3 - Jour (9h30 à 15h30),Holt et des Érables,Communauto,2.0,POINT (-73.606111 45.53879),-73.606111,45.53879,,,,
150,False,3 - Jour (9h30 à 15h30),Hutchison et Milton,Communauto,1.0,POINT (-73.602338 45.535817),-73.602338,45.535817,,,,
151,False,3 - Jour (9h30 à 15h30),Hutchison et St-Viateur (P sur rue),Communauto,2.0,POINT (-73.605845 45.537402),-73.605845,45.537402,,,,
152,False,3 - Jour (9h30 à 15h30),Jarry et Boyer,Communauto,1.5,POINT (-73.610032 45.540581),-73.610032,45.540581,,,,
153,False,3 - Jour (9h30 à 15h30),Jarry et Henri-Julien,Communauto,1.0,POINT (-73.61026 45.540612),-73.61026,45.540612,,,,
154,False,3 - Jour (9h30 à 15h30),Jean-Talon et De La Roche,Communauto,1.625,POINT (-73.604778 45.538021),-73.604778,45.538021,,,,
155,False,3 - Jour (9h30 à 15h30),Lajeunesse et Henri-Bourassa,Communauto,1.0,POINT (-73.60112 45.53521),-73.60112,45.53521,,,,
156,False,3 - Jour (9h30 à 15h30),Lajeunesse et Jarry,Communauto,1.5,POINT (-73.60063 45.535024),-73.60063,45.535024,,,,
157,False,3 - Jour (9h30 à 15h30),Laurier et Parthenais (P sur rue),Communauto,1.5,POINT (-73.610232 45.539052),-73.610232,45.539052,,,,
158,False,3 - Jour (9h30 à 15h30),Laurier et St-Urbain,Communauto,1.0,POINT (-73.611835 45.539574),-73.611835,45.539574,,,,
159,False,3 - Jour (9h30 à 15h30),Laval et Prince-Arthur (P sur rue),Communauto,1.0,POINT (-73.610253 45.539377),-73.610253,45.539377,,,,
160,False,3 - Jour (9h30 à 15h30),Madison et Sherbrooke,Communauto,1.0,POINT (-73.606897 45.535114),-73.606897,45.535114,,,,
161,False,3 - Jour (9h30 à 15h30),Masson et De Lorimier,Communauto,1.0,POINT (-73.608218 45.538467),-73.608218,45.538467,,,,
162,False,3 - Jour (9h30 à 15h30),Masson et Molson,Communauto,1.3333333333333333,POINT (-73.60228 45.53577),-73.60228,45.53577,,,,
163,False,3 - Jour (9h30 à 15h30),Messier et Sherbrooke (P sur rue),Communauto,1.0,POINT (-73.601888 45.536646),-73.601888,45.536646,,,,
164,False,3 - Jour (9h30 à 15h30),Molson et Everett (P sur rue),Communauto,1.5,POINT (-73.597977 45.532834),-73.597977,45.532834,,,,
165,False,3 - Jour (9h30 à 15h30),Monk et Jolicoeur,Communauto,1.0,POINT (-73.607936 45.536217),-73.607936,45.536217,,,,
166,False,3 - Jour (9h30 à 15h30),Mont-Royal et De Bullion,Communauto,2.0,POINT (-73.607935 45.53964),-73.607935,45.53964,,,,
167,False,3 - Jour (9h30 à 15h30),Métro Beaubien (de Chateaubriand / Beaubien),Bixi,24.80952380952381,POINT (-73.603635 45.53536),-73.603635,45.53536,,,,
168,False,3 - Jour (9h30 à 15h30),Métro Bonaventure,Communauto,1.0,POINT (-73.59549 45.534644),-73.59549,45.534644,,,,
169,False,3 - Jour (9h30 à 15h30),Métro Crémazie,Communauto,1.0,POINT (-73.601046 45.535117),-73.601046,45.535117,,,,
170,False,3 - Jour (9h30 à 15h30),Métro Jean-Talon,Communauto,2.0,POINT (-73.614907 45.539189),-73.614907,45.539189,,,,
171,False,3 - Jour (9h30 à 15h30),Métro Parc (P sur rue),Communauto,1.0,POINT (-73.606562 45.535729),-73.606562,45.535729,,,,
172,False,3 - Jour (9h30 à 15h30),Métro Radisson,Communauto,1.0,POINT (-73.596943 45.534697),-73.596943,45.534697,,,,
173,False,3 - Jour (9h30 à 15h30),Métro Sherbrooke,Communauto,1.0,POINT (-73.604653 45.537992),-73.604653,45.537992,,,,
174,False,3 - Jour (9h30 à 15h30),Nicolet et La Fontaine,Communauto,1.5,POINT (-73.608968 45.540454),-73.608968,45.540454,,,,
175,False,3 - Jour (9h30 à 15h30),Notre-Dame O. et de l'Inspecteur,Communauto,1.0,POINT (-73.608403 45.539077),-73.608403,45.539077,,,,
176,False,3 - Jour (9h30 à 15h30),Papineau et Bellechasse,Communauto,1.0,POINT (-73.59645 45.534431),-73.59645,45.534431,,,,
177,False,3 - Jour (9h30 à 15h30),Papineau et Sherbrooke,Communauto,1.0,POINT (-73.604132 45.536529),-73.604132,45.536529,,,,
178,False,3 - Jour (9h30 à 15h30),Parc Beaubien,Communauto,4.0,POINT (-73.602125 45.535779),-73.602125,45.535779,,,,
179,False,3 - Jour (9h30 à 15h30),Parc La Fontaine,Communauto,1.0,POINT (-73.595615 45.534796),-73.595615,45.534796,,,,
180,False,3 - Jour (9h30 à 15h30),Parc Laurier (P sur rue),Communauto,2.0,POINT (-73.61164 45.538122),-73.61164,45.538122,,,,
181,False,3 - Jour (9h30 à 15h30),Parc Mohawk,Communauto,1.0,POINT (-73.611785 45.539102),-73.611785,45.539102,,,,
182,False,3 - Jour (9h30 à 15h30),Parc Nicolas-Viel,Communauto,1.0,POINT (-73.609467 45.53951),-73.609467,45.53951,,,,
183,False,3 - Jour (9h30 à 15h30),Parc Père-Marquette,Communauto,1.6,POINT (-73.609192 45.539912),-73.609192,45.539912,,,,
184,False,3 - Jour (9h30 à 15h30),Parc Sauvé,Communauto,1.0,POINT (-73.599118 45.535149),-73.599118,45.535149,,,,
185,False,3 - Jour (9h30 à 15h30),Plessis et Ste-Catherine,Communauto,1.0,POINT (-73.601998 45.536922),-73.601998,45.536922,,,,
186,False,3 - Jour (9h30 à 15h30),Préfontaine et Rachel,Communauto,1.0,POINT (-73.611813 45.541962),-73.611813,45.541962,,,,
187,False,3 - Jour (9h30 à 15h30),Quai King-Edward,Communauto,2.0,POINT (-73.598443 45.533919),-73.598443,45.533919,,,,
188,False,3 - Jour (9h30 à 15h30),Rachel et de Chambly,Communauto,2.0,POINT (-73.601415 45.533894),-73.601415,45.533894,,,,
